千葉,1214314,医療法人社団尚歯会 トレフル歯科,299-0111,市原市姉崎６４５－１イトーヨーカドー姉崎店3階,歯・矯歯・小歯・歯口,,,0436-37-4182
千葉,1214322,梶 田 医 院,264-0032,千葉市若葉区みつわ台４－１７－５,内・外・整・形・脳・皮,,,043-256-1181
船橋,1220012,国立研究開発法人 国立国際医療研究センター 国府台病院,272-8516,市川市国府台１－７－１,内・心・精・神内・呼・循・アレ・リユ・外・整・脳・皮・眼・耳・リハ・放・麻,●,,047-372-3501
船橋,1220021,学校法人 東京歯科大学 市川総合病院,272-0824,市川市菅野５－１１－１３,内・外・整・耳・歯・小・産・眼・放,,,047-322-0151
船橋,1220071,医療法人清和会 中山病院,272-0813,市川市中山２－１０－２,内・皮・精・神,,,047-334-3480
船橋,1220080,土橋医院,272-0826,市川市真間１－３－２２,外・胃・内・理,●,,047-322-3205
船橋,1220128,医療法人社団朋正会熊谷外科整形外科医院,272-0814,市川市高石神３９－７,外・整・理・放,●,,047-334-3625
船橋,1220152,川瀬皮膚科,272-0021,市川市八幡2-6-17,皮,,,047-333-1600
船橋,1220161,医療法人社団 国井整形外科,272-0034,市川市市川１－１７－７,外・整・リハ,●,,047-322-2622
船橋,1220241,独立行政法人地域医療機能推進機構 船橋中央病院,273-0021,船橋市海神6-13-10,内･神内・外･整･形・放･呼･耳･皮･泌･歯･消･循･麻･眼･肛･呼外・リハ・歯口・小・産婦,●,●,047-433-2111
船橋,1220250,医療法人弘仁会 板倉病院,273-0005,船橋市本町２－１０－１,外・整・内,●,,047-431-2662
船橋,1220276,医療法人同愛会渡辺医院,273-0003,船橋市宮本２－９－４,外・整,●,,047-422-8111
船橋,1220284,医療法人春生会 山崎医院,273-0005,船橋市本町４－４４－４,皮・形,,,047-422-3216
船橋,1220306,医療法人社団 さとうクリニック,274-0825,船橋市前原西４－１７－１６,内・消・胃・外・肛,,,047-472-1727
船橋,1220365,鶴岡医院,274-0077,船橋市薬円台１－５－４,外・整,,,047-465-8850
船橋,1220373,医療法人社団健徳会 うがメディカルクリニック,273-0032,船橋市葛飾町２－３８７－１,整・アレ・皮,●,,047-431-6223
船橋,1220420,医療法人社団いずみ会熱田胃腸科外科医院,274-0063,船橋市習志野台１－１１－４,外,,,047-466-4636
船橋,1220438,菅田整形外科,272-0031,市川市平田１－１０－１５,整,,,047-324-2400
船橋,1220454,医療法人社団菊地外科医院,272-0815,市川市北方１－１７－２３,外・胃,●,,047-334-5788
船橋,1220501,医療法人社団睦会 いけだ病院 ,274-0824,船橋市前原東１－６－４,外・胃・整・皮・泌・麻,●,,047-472-7171
船橋,1220535,医療法人心和会 八千代病院,276-0021,八千代市下高野５４９,神・精,,,047-488-1511
船橋,1220543,メディカルプラザ加瀬外科加瀬眼科,276-0031,八千代市八千代台北１－７－１０,外・整・放・皮・眼,●,,047-483-2231
船橋,1220578,㈱日立製作所産業機器事業部産業システム本部診療所,275-0001,習志野市東習志野７－１－１,内・外,,,047-477-1111
船橋,1220608,医療法人社団仁績会 玉井医院,272-0034,市川市市川1-26-6,内・胃・リウマチ・外・整・皮・リハ・理,,,047-322-2067
船橋,1220616,医療法人社団尚和会瀬野外科胃腸科医院,270-1431,白井市根１２０－１４,外・内,●,,047-492-0720
船橋,1220632,医療法人社団順生会実籾外科整形外科,275-0002,習志野市実籾町５－２９－１,外・整・消・皮泌・リハ,,,047-472-6311
船橋,1220683,医療法人恒陽会 日下部クリニック,272-0023,市川市南八幡３－４－１５ 戸佐ビル２階 ,内・整・その他,●,,047-378-0011
船橋,1220691,医療法人社団良知会共立習志野台病院,274-0063,船橋市習志野台４－１３－１６,内・皮・小・産婦,,●,047-466-3018
船橋,1220705,吉野外科,272-0023,市川市南八幡5-10-10,外・整・内,●,●,047-379-0211
船橋,1220713,医療法人社団大輝会 徳山内科外科医院,275-0016,習志野市津田沼７－１６－１９,外・胃・内・整・呼・理・皮・泌,,,047-453-3515
船橋,1220772,医療法人社団瑞光会 青木眼科,275-0011,習志野市大久保１－２９－１５,眼,,,047-475-1069
船橋,1220802,井幡整形外科・外科,275-0001,習志野市東習志野６－１３－１９,外・整,,,047-473-2233
船橋,1220811,公益財団法人 化学療法研究会 化学療法研究所付属病院,272-0827,市川市国府台６－１－１４,内・心内・呼・消・循・アレ・リュウ・外・整・呼外・皮・泌・リハ・放・麻,,,047-375-1111
船橋,1220861,中島外科胃腸内科医院,276-0023,八千代市勝田台４－３６－６,外・胃・麻,,,047-483-2416
船橋,1220888,有賀医院,272-0106,市川市伊勢宿１５－１０,外・整・皮・胃,,,047-357-4407
船橋,1220900,原沢外科内科整形外科,273-0105,鎌ケ谷市鎌ケ谷３－３－４５,内・外・整,,,047-443-8226
船橋,1220918,社会医療法人社団 千葉県勤労者医療協会 南浜診療所,273-0004,船橋市南本町６－５,内・小・皮,,,047-431-3717
船橋,1220942,社会医療法人社団菊田会 習志野第一病院,275-0016,習志野市津田沼５－５－２５,外・整・耳,,●,047-454-1511
船橋,1221001,医療法人社団幸伸会 長谷川眼科医院,274-0063,船橋市習志野台２－４９－７,眼,,,047-466-3637
船橋,1221043,医療法人社団健医会セントラル眼科クリニック,272-0133,市川市行徳駅前２－１３－１６,眼,,,047-396-6255
船橋,1221051,ちよだクリニック,270-1431,白井市根７６－８,内・外・整・脳・眼,,,047-491-0221
船橋,1221060,加藤医院,273-0005,船橋市本町２－２２－９,外・整・内,,,047-434-3232
船橋,1221094,医療法人社団市明会寺島整形外科医院,276-0045,八千代市大和田８６０－１２,整・理,,,047-482-0075
船橋,1221108,鈴木整形外科,273-0113,鎌ケ谷市道野辺中央４－１７－１０,整,,,047-445-5020
船橋,1221116,黄田医院,274-0815,船橋市西習志野３－１６－６,外・整,,,047-463-6493
船橋,1221167,医療法人社団嵐川 大野中央病院,272-0821,市川市下貝塚3-20-3,整・内・外・脳外・消・胃・循・リュウ・泌・リハ・放,,,047-374-0011
船橋,1221175,医療法人友康会 行徳中央病院,272-0135,市川市日之出17-16,内・皮・リハ,,,047-307-8321
船橋,1221183,秋葉眼科,276-0023,八千代市勝田台２－４－５,眼,,,047-484-2151
船橋,1221191,医療法人社団一条会 一条会病院,272-0836,市川市北国分４－２６－１,内・外・整・循・消・脳外,,●,047-372-5111
船橋,1221221,高橋医院,273-0103,鎌ケ谷市丸山１－１７－３１,外・内,,,047-445-9543
船橋,1221230,医療法人社団やしの木会浦安中央病院,279-0021,浦安市富岡３－２－６,外・整・胃・脳・皮・放・内・小・形,,,047-352-2115
船橋,1221248,医療法人社団聖進会 市川東病院,272-0001,市川市二俣2-14-3,内・外・整・形・脳・皮・耳咽・リハ,,,047-327-3355
船橋,1221264,船津整形外科内科小児科医院,272-0821,市川市下貝塚２－３５－１２,整・内・小,,,047-372-8877
船橋,1221272,医療法人社団 大沢医院,272-0004,市川市原木２－１３－２８,胃・内・外・理,,,047-327-1023
船橋,1221299,医療法人社団三葉会おかざき外科クリニック,276-0046,八千代市大和田新田９１７－６,内・外・整・胃・消,,●,047-450-1331
船橋,1221311,医療法人愛の家 高根台病院,274-0065,船橋市高根台４－１－１,内・外,,,047-465-2200
船橋,1221329,医療法人社団慈心会 青山病院,273-0001,船橋市市場４－２１－８,胃・外・内・整,,●,047-424-5511
船橋,1221337,医療法人社団聖仁会 白井聖仁会病院,270-1425,白井市笹塚３－２５－２,内・外・胃・小・脳外・整・皮・産・歯・放・理,,●,047-491-3111
船橋,1221345,石神整形外科医院,276-0027,八千代市村上1113-1 村上団地１－４７,整・理,,,047-483-4161
船橋,1221370,古田医院,276-0028,八千代市村上１９７７－１,外・胃・皮,,,047-482-1156
船橋,1221396,医療法人財団明理会 行徳総合病院,272-0133,市川市本行徳５５２５－２,内・整・小・外・皮・神・形・脳・泌・眼・耳・リハ・麻・婦・呼・他,,,047-395-1151
船橋,1221400,石森整形外科皮膚科医院,272-0122,市川市宝２－１０－２２,整・形・皮,,,047-396-3241
船橋,1221426,医療法人社団 康栄会 浦安病院,279-0002,浦安市北栄4-1-18,外・整・内・胃・歯,,,047-353-8411
船橋,1221434,医療法人社団愛友会津田沼中央総合病院,275-0026,習志野市谷津１－９－１７,外・内・脳・小・整,,,047-476-5111
船橋,1221442,医療法人社団東恵会浦安外科胃腸科医院,279-0002,浦安市北栄４－２１－１５,外・胃,,,047-354-5955
船橋,1221451,勝田台クリニック,276-0023,八千代市勝田台１－３７－６,皮・形・泌・理,,,047-482-3335
船橋,1221469,鈴木医院,279-0041,浦安市堀江１－３５－２８,外・整・内・胃・小,,,047-354-5911
船橋,1221477,芝山医科歯科クリニック,274-0816,船橋市芝山４－１７－９,内・整・皮・胃,,,047-467-6177
船橋,1221485,社会医療法人社団千葉県勤労者医療協会 船橋二和病院,274-0805,船橋市二和東５－１－１,内・小・外・呼・整・皮・消・循・肛・理・放,,●,047-448-7111
船橋,1221507,東邦鎌谷病院,273-0132,鎌ケ谷市粟野５９４,内・外・小・整・眼・耳・泌・理・胃・循,,,047-445-6411
船橋,1221515,医療法人社団協和会 滝不動病院,274-0813,船橋市南三咲４－１３－１,内・外・整・消・脳外・眼・理,,,047-448-6881
船橋,1221523,医療法人社団協友会 船橋総合病院,273-0864,船橋市北本町１－１３－１,外・内・神内・循・小・整・耳・眼・皮・泌・脳外・リハ・放・麻,,,047-425-1151
船橋,1221531,小林呼吸器科外科医院,272-0023,市川市南八幡１－２０－１４,外・内・呼,,,047-378-2766
船橋,1221540,医療法人社団保健会 谷津保健病院,275-0026,習志野市谷津４－６－１６,内･循･外･消･整･小･産･耳･泌･眼･皮･神内･ﾘﾊ･脳神,,,047-451-6000
船橋,1221558,医療法人社団東光会 北総白井病院,270-1431,白井市根３２５－２－１,内・外・整・耳・脳・麻・小・皮・泌,,●,047-492-1001
船橋,1221574,佐々木医院,274-0813,船橋市南三咲２－１１－９,整,,,047-448-2134
船橋,1221582,医療法人社団 弘誠会 小坂整形外科,272-0034,市川市市川１－１２－７金定ﾋﾞﾙ２Ｆ,整・リハ・リュウ,,,047-325-1867
船橋,1221591,医療法人成春会北習志野花輪病院,274-0063,船橋市習志野台２－７１－１０,内・消・循・外・皮・整・理・小・耳・眼,,●,047-462-2112
船橋,1221612,吉江整形外科医院,274-0063,船橋市習志野台２－８－６,整,,,047-464-1706
船橋,1221621,医療法人社団 大森医院,272-0138,市川市南行徳１－３－５,外・整・理,,,047-395-3833
船橋,1221639,竜崎医院,272-0115,市川市富浜２－３－２４,整・外・内・胃,,,047-358-7300
船橋,1221655,医療法人社団寿和会 白戸胃腸科・外科,273-0121,鎌ケ谷市初富９２４－１８４４,胃・内・整・外・小,,,047-445-8001
船橋,1221671,浜野胃腸科外科医院,276-0046,八千代市大和田新田１１４６－１０,外・整・胃・肛,,,047-450-8822
船橋,1221680,順天堂大学医学部附属浦安病院,279-0021,浦安市富岡２－１－１,内・精・小・泌・外・整・産・皮・眼・耳・放・麻,●,,047-353-3111
船橋,1221698,医療法人社団汀会 津田沼医院,275-0016,習志野市津田沼１－１８－４５,泌・内,,●,047-479-2611
船橋,1221701,医療法人社団健林会 林整形外科,274-0814,船橋市新高根５－４－１１,整・内・理,,,047-463-1313
船橋,1221710,中村整形外科医院,272-0033,市川市市川南１－９－３１,整,,,047-326-2480
船橋,1221744,船橋市立医療センター,273-8588,船橋市金杉１－２１－１,内・精・循・外・整・形・脳・呼・心臓・皮・泌・眼・放・麻・産・その他,,,047-438-3321
船橋,1221752,社会医療法人社団千葉県勤労者医療協会 市川市民診療所,272-0032,市川市大洲４－１０－２１,内・小,,,047-376-2788
船橋,1221779,医療法人社団 千葉秀心会 東船橋病院,274-0065,船橋市高根台４－２９－１,内・神内・消・胃・循・外・整・脳外・呼・リハ・放,,,047-468-0011
船橋,1221787,医療法人社団 恵眼会 滝澤眼科,272-0133,市川市行徳駅前2-26-25,眼,,,047-396-6110
船橋,1221795,三田医院,273-0102,鎌ケ谷市右京塚７－８,小・内・皮,,,047-444-7122
船橋,1221809,ひまわり眼科,273-0102,鎌ケ谷市右京塚７－８,眼,,,047-444-6623
船橋,1221841,医療法人社団みずき会 さとう整形外科,272-0021,市川市八幡3-27-21-101,整・理,,,047-324-9500
船橋,1221884,三橋眼科医院,275-0016,習志野市津田沼５－８－２５,眼,,,047-452-3026
船橋,1221906,医療法人心和会 新八千代病院,276-0015,八千代市米本２１６７,内・循・理・神・整・泌・眼・耳・歯,,,047-488-3251
船橋,1221914,医療法人成春会 花輪クリニック,273-0005,船橋市本町１－３－１ 船橋フェイスビル８階,内・整,,,047-422-2202
船橋,1221922,医療法人社団康仁会 永康医院,276-0032,八千代市八千代台東１－６－１１,整・外・理,,,047-484-1414
船橋,1221931,医療法人思誠会 勝田台病院,276-0024,八千代市勝田６２２－２,内・循・消・呼・小・外・泌・脳・心・整・形・理・放,,●,047-482-3020
船橋,1221949,医療法人社団恵仁会セントマーガレット病院,276-0022,八千代市上高野４５０,内･呼･消･循･放･皮･外･整･形･麻･脳･泌･眼･理･耳,,,047-485-5111
船橋,1221957,医療法人社団調和会南行徳眼科クリニック,272-0143,市川市相之川４－１５－１ ヘルスプラザアオノ３Ｆ,眼,,,047-356-3636
船橋,1221965,瀬山整形外科,274-0825,船橋市前原西３－９－１７,整・理,,,047-478-6399
船橋,1221973,医療法人社団尚歯会 ＥＳ歯科医院,276-0023,八千代市勝田台２－６,歯,,,047-483-3398
船橋,1221981,医療法人社団博裕会 紫歯科クリニック,273-0124,鎌ケ谷市中央１－３－１８,歯,,,047-445-9244
船橋,1221990,医療法人社団御波会 面野医院,272-0143,市川市相之川４－１５－１,内・消・外・整・泌,,,047-358-7358
船橋,1222007,医療法人社団一心会 初富保健病院,273-0121,鎌ケ谷市初富１１４,内・理,,●,047-442-0811
船橋,1222015,田中歯科医院,274-0804,船橋市みやぎ台３－４－１８,歯,,,047-448-7171
船橋,1222031,藤井整形外科,279-0001,浦安市当代島１－６－１２－１０２,整・理,,,047-355-9899
船橋,1222040,市川コルトンクリニック,272-0015,市川市鬼高１－１－１ ニッケコルトンプラザ２Ｆ,内・呼・循・胃・理,,,047-377-1707
船橋,1222058,薬円台眼科,274-0077,船橋市薬円台６－１４－３１,眼,,,047-469-6123
船橋,1222066,坂口クリニック,273-0003,船橋市宮本４－１３－６,形・内・皮・整,,,047-422-2936
船橋,1222074,医療法人社団西船山本皮フ科,273-0031,船橋市西船４－１４－１２ 木村建設工業本社ビル,皮,,,047-433-7987
船橋,1222091,医療法人社団幕張インター外科,275-0021,習志野市袖ケ浦５－１９－２,外,,,047-454-2388
船橋,1222104,相之川慶信会医院,272-0143,市川市相之川１－１８－１２,外・内・胃・肛・皮・理,,,047-356-0055
船橋,1222139,医療法人社団明寿会 堂後整形外科,274-0077,船橋市薬円台２－７－２２,整・外・理,,,047-464-8531
船橋,1222147,藤川整形外科,272-0023,市川市南八幡４－６－９,整・理,,,047-376-8891
船橋,1222155,医療法人社団 かすみクリニック,275-0022,習志野市香澄２－９－９,内・消・外・整,,,047-453-2266
船橋,1222163,医療法人社団池尻会 船北整形外科,273-0005,船橋市本町７－１０－４,整･内,,,047-422-2932
船橋,1222171,医療法人社団恵愛会 小谷整形外科,272-0015,市川市鬼高２－１２－４,整・外・理,,,047-333-0002
船橋,1222180,医療法人社団順整会新浦安整形外科クリニック,279-0012,浦安市入船１－４－１,整・リハ・リュウ,,,047-381-2311
船橋,1222201,順風会小林クリニック,279-0012,浦安市入船１－４－１ｼｮｯﾊﾟｰｽﾞﾌﾟﾗｻﾞ新浦安６Ｆ,ﾍﾟｲﾝｸﾘﾆｯｸ科・消,,,047-381-2200
船橋,1222228,医療法人社団禎心会 浦安サンクリニック,279-0002,浦安市北栄１－１６－１７原勝書店４Ｆ,内・整・皮・リハ,,,047-380-5677
船橋,1222236,吉田整形外科,276-0037,八千代市高津東3-1-15,整・理,,,047-487-4154
船橋,1222244,白石整形外科クリニック,272-0138,市川市南行徳１－１６－５ スライヴ２１－２０６,整・理,,,047-398-3811
船橋,1222252,宮下整形外科クリニック,273-0002,船橋市東船橋１－３３－１０,整・理,,,047-424-9041
船橋,1222261,有田クリニック,273-0002,船橋市東船橋３－３３－３ ｽﾄｰﾝﾌｨｰﾙﾄﾞﾋﾞﾙ１Ｆ,内・外・呼・循,,,047-425-8663
船橋,1222279,医療法人社団慶桜会 かねこ医院,272-0832,市川市曽谷５－５－５,外・内・胃・肛・理,,,047-372-7611
船橋,1222287,医療法人社団弘成会コミュニティクリニックみさき,274-0812,船橋市三咲３－１－１５,整・内・外・皮・リハ・小,,,047-440-1512
船橋,1222295,医療法人社団新虎の門会新浦安虎の門クリニック,279-0013,浦安市日の出2-1-5,内・外・婦,,●,047-381-2090
船橋,1222309,仁整形外科,272-0133,市川市行徳駅前2-1-11 はないちビル２Ｆ,整・内・リハ,,,047-356-6651
船橋,1222317,武田整形外科医院,276-0031,八千代市八千代台北７－８－１１,整・外・内・リハ,,,047-487-5110
船橋,1222325,医療法人社団渓山会 森山クリニック,274-0805,船橋市二和東６－１７－１２,整・外・皮・泌,,,047-447-5859
船橋,1222333,医療法人社団ますお会 第２北総病院,273-0121,鎌ケ谷市初富８０３,内・外・整・リハ,,,047-445-5552
船橋,1222341,医療法人社団 碩成会 島田台病院,276-0004,八千代市島田台８８７－７,内・消・外・整形・形成・皮・泌・肛・脳・眼・耳・リハ・麻・理,,,047-488-7788
船橋,1222368,至誠クリニック,274-0814,船橋市新高根６－４０－７,外・形・皮,,,047-469-2626
船橋,1222376,医療法人沖縄徳洲会千葉徳洲会病院,274-8503,船橋市高根台２－１１－１,内･循･消･呼･整･脳神･形･泌･皮･耳･眼･麻･放･ﾘﾊ,,●,047-466-7111
船橋,1222384,白井歯科クリニック,273-0021,船橋市海神２－２３－２８ 伊藤第１ビル２Ｆ,歯,,,047-425-3302
船橋,1222392,医療法人社団司誠会 イナガキ眼科,279-0012,浦安市入舟１－４－１－８０２,眼,,,047-351-6210
船橋,1222414,加藤外科内科クリニック,272-0021,市川市八幡３－２６－３,外・内・胃・リハ,,,047-324-7070
船橋,1222431,医療法人社団 三翼会 ゆりのき整形外科,276-0042,八千代市ゆりのき台1-2-2 第２セントラルビル１Ｆ,整・外・リハ,,,047-487-0081
船橋,1222449,医療法人社団凛有会 とみた整形外科,276-0049,八千代市緑が丘2-20-7,整・外・リハ・ﾘｭｳﾏﾁ,,,047-459-9911
船橋,1222457,市川市リハビリテーション病院,272-0802,市川市柏井町４－２２９－４,内・整・リハ・歯・消,●,,047-320-7111
船橋,1222481,安藤病院,272-0133,市川市行徳駅前２－２０－１８,外・肛・小・皮・内・整・耳,,●,047-359-1201
船橋,1222490,医療法人社団千裕会 こばやしクリニック,274-0824,船橋市前原東６－２０－３５,内・外・整・皮,,,047-479-0122
船橋,1222503,医療法人社団夙川会 やなぎはら皮ふ科クリニック,272-0143,市川市相之川４－１５－３ 友泉南行徳ビル３Ｆ,皮,,,047-398-4112
船橋,1222511,医療法人社団誠馨会 セコメディック病院,274-0053,船橋市豊富町696-1,内・外・脳・泌,,,047-457-9900
船橋,1222520,医療法人社団 南河会八千代台クリニック,276-0033,八千代市八千代台南１－６ー10 頌栄ビル３Ｆ,内・外・泌,,,047-485-2277
船橋,1222546,社会医療法人社団 千葉県勤労者医療協会 船橋二和病院附属ふたわ診療所,274-0805,船橋市二和東３－１６－１,内・精・呼・消・循・外・整・心・皮・泌・肛・眼・耳・リハ・放・麻・小・小外・産,,,047-448-7660
船橋,1222562,医療法人社団岡本歯科医院,274-0824,船橋市前原東２－１９－２,歯,,,047-472-6712
船橋,1222571,医療法人社団嵩雅会 野瀬歯科医院,274-0805,船橋市二和東６－１７－５３,歯,,,047-449-4618
船橋,1222597,医療法人社団晟幸会高根公団歯科クリニック,274-0065,船橋市高根台１－２－２９３－１０３,歯・口腔歯科・矯正歯科,,,047-468-4182
船橋,1222601,医療法人社団順整会新浦安整形外科,279-0041,浦安市堀江１－３４－３４,整・外・リハ・リュウ,,,047-382-2311
船橋,1222619,大原ファミリークリニック,272-0837,市川市堀之内３－１９－３０－１０３,胃・外・内・肛・整・リハ,,●,047-300-7711
船橋,1222627,中島整形外科,272-0135,市川市日之出４－１８,整・麻・内,,,047-390-2111
船橋,1222635,ひらかわクリニック,272-0121,市川市末広１－１５－６,内・外・脳外,,,047-234-0404
船橋,1222643,医療法人社団裕心会八千代西クリニック,276-0046,八千代市大和田新田３８１－２,外・消・内・整・リハ,,●,047-480-3800
船橋,1222660,医療法人社団剛歯会ふたわ歯科駅ビル診療所,274-0805,船橋市二和東５－３８－２,歯・矯正歯・口腔外,,,047-449-8887
船橋,1222678,医療法人社団泰山会 山本医院,279-0004,浦安市猫実2-31-10,外・整・内・胃・肛・皮・泌,,,047-390-0031
船橋,1222686,医療法人社団平静会大村病院,272-0023,市川市南八幡４－１４－２,内・放射・小,,●,047-377-3111
船橋,1222694,社会医療法人社団 千葉県勤労者医療協会 かまがや診療所,273-0112,鎌ケ谷市東中沢１－１５－６１,内・外・小,,,047-446-3611
船橋,1222716,石川整形外科クリニック,273-0113,鎌ケ谷市道野辺中央2-5-16,整･ﾘﾊ,,,047-441-8818
船橋,1222724,市川東ヘルスクリニック,273-0034,船橋市二子町631-2,ﾘﾊ･内･耳･放,,,047-332-3181
船橋,1222741,医療法人社団昌寿会 奥澤整形外科医院,270-1422,白井市復1589-1,整・内,,,047-491-8260
船橋,1222759,第２上田クリニック,279-0004,浦安市猫実3-18-17,内･皮･泌,,,047-304-5115
船橋,1222767,医療法人社団慈宏会 まさき整形外科,272-0111,市川市妙典4-3-10ﾍﾞﾙﾒｿﾞﾝ１０１,内・リウマチ・整･ﾘﾊ,,,047-357-0018
船橋,1222775,谷津ロイヤルクリニック,275-0026,習志野市谷津4-6-19,内･循,,,047-408-2121
船橋,1222783,医療法人社団清美会 マリンクリニック,279-0012,浦安市入船4-1-1新浦安中央ﾋﾞﾙ203,皮･形,,,047-382-3838
船橋,1222791,大町植竹医院,272-0801,市川市大町271,内･外･胃･整･肛･ﾘﾊ,,,047-337-3315
船橋,1222805,佐々木クリニック,276-0042,八千代市ゆりのき台4-1-8 ｳﾞｪﾙｼﾞｪｰﾙゆりのき2F,胃･内･肛･外･小,,●,047-480-8888
船橋,1222813,葛葉クリニック,273-0031,船橋市西船4-22-1,循･外･肛･内,,●,047-434-2284
船橋,1222830,医療法人梨香会 秋元病院,273-0121,鎌ケ谷市初富808-54,内･心･外･整･歯･皮･神･精・リハ･放,,,047-446-8100
船橋,1222848,医療法人社団喜多会 薬園台駅歯科クリニック,274-0077,船橋市薬円台６－１－１ 薬園台駅ビル２階Ｅ号,歯,,,047-496-6480
船橋,1222856,医療法人社団元優愛会 入船整形外科形成外科クリニック,279-0012,浦安市入船４－１－１ 新浦安中央ビル４０２,整形外科・形成外科・リハビリ・皮膚,,,047-381-1224
船橋,1222864,西白井クリニック,270-1431,白井市根１７７８－６,外・内・消化器,,,047-498-3333
船橋,1222881,おさか歯科クリニック,273-0002,船橋市東船橋１－３８－１ デア３Ｆ,歯,,,047-421-4188
船橋,1222899,社会福祉法人 恩賜財団済生会 千葉県済生会習志野病院,275-0006,習志野市泉町1-1-1,内・精・神内・消・循・アレ・リユ・外・整・脳神・皮・泌・眼・耳・リハ・歯・歯口・麻・小・産婦 ,,,047-473-1281
船橋,1222902,医療法人社団三松会 さくらクリニック ,274-0068,船橋市大穴北８－４０－１,内・整・リハ,,,047-490-0660
船橋,1222945,戸張クリニック,274-0073,船橋市田喜野井７－３－１３,内・外,,,047-456-4777
船橋,1222961,医療法人社団白鴎会 うらわ整形外科,273-0137,鎌ケ谷市道野辺本町１－３－１ カーラシティー鎌ヶ谷２Ｆ,整,,,047-441-7888
船橋,1222988,医療法人社団康照会みやお整形外科,272-0115,市川市富浜２－１４－４ヴァンテアン２０２,整外・リハ,,,047-307-7377
船橋,1222996,医療法人社団井手ハートクリニック,272-0111,市川市妙典４－１０－２８,内・外・循環器,,,047-357-3686
船橋,1223046,渡辺整形外科,273-0003,船橋市宮本５－４－６,整,,,047-423-3105
船橋,1223054,富塚歯科医院,270-1404,白井市折立３８８－１２,歯・技工,,,047-491-1500
船橋,1223062,あいしん歯科クリニック,272-0004,市川市原木１－１８－１８ 宮崎ビル１階,歯,,,047-327-4461
船橋,1223071,医療法人社団緑友会 らいおんハート整形外科リハビリクリニック,272-0133,市川市行徳駅前2-16-1,内・整形外・リハ,,,047-306-7778
船橋,1223089,医療法人社団助和会 かたぎりクリニック,274-0063,船橋市習志野台3-17-15 東海北習志野五番館ビル１階,内・呼吸器,,,047-469-4159
船橋,1223097,高木メンタルクリニック,279-0012,浦安市入船４－９－２７ジェネシスビル２０１号,心療内科・神・精,,,047-390-7223
船橋,1223101,医療法人社団尚歯会 メルクス歯科医院,275-0024,習志野市茜浜2-2-1 ﾊｲﾊﾟｰﾓｰﾙﾒﾙｸｽ新習志野２階,歯,,,047-451-1182
船橋,1223127,グリーンヒル鴻野クリニック,276-0049,八千代市緑が丘1-2-10 八千代緑が丘シティハイツ101,内・外・肛門・胃腸,,,047-458-6130
船橋,1223143,医療法人社団 星医会 山本医院,274-0814,船橋市新高根4-7-8,内・整・小,,,0474-65-5566
船橋,1223151,医療法人社団秀光会 かわばた眼科,279-0012,浦安市入船4-1-1 新浦安中央ビル302,眼,,,047-700-6090
船橋,1223160,医療法人社団雄明会 ニュータウン・クリニック,270-1435,白井市清水口3-25-1,外・内,,,047-491-8051
船橋,1223178,医療法人社団尚歯会コート・マリーナ歯科医院,279-0014,浦安市明海12,歯・矯正歯科・口腔外科,,,047-305-4182
船橋,1223186,医療法人社団敬緑会 ふるもと整形外科,275-0011,習志野市大久保4-9-11,整・リハ・リウマチ・内・麻,,,047-455-6336
船橋,1223194,医療法人社団蒼涼会 八千代村上整形外科,276-0028,八千代市村上南1-5-28 SYM THE BUILDING 4-1・2,整・リハ・リウマチ,,,047-481-7477
船橋,1223208,医療法人社団壮誠会 津田沼眼科,275-0016,習志野市津田沼１－２３－１イオン津田沼ショッピングセンター３階,眼,,,047-403-8866
船橋,1223216,高津南クリニック,276-0036,八千代市高津６５９－２０,内・循・消・外・リハ,,,047-458-7833
船橋,1223224,薬園台泌尿器科腎クリニック,274-0077,船橋市薬円台6-1-1 薬園台駅ビル３Ｆ,泌尿器科・内科・,,,047-496-3021
船橋,1223232,医療法人社団優仁会 市川ファミリー歯科,272-0015,市川市鬼高3-28-16ショップス２Ｆ,歯科・小児歯科・矯正歯科・口腔外科,,,047-314-6218
船橋,1223241,やまもと皮フ科,276-0028,八千代市村上4049-2-1,皮,,,047-405-6520
船橋,1223259,津田沼診療所,274-0825,船橋市前原西2-9-11,外・胃腸・皮,,●,047-479-2525
船橋,1223267,医療法人社団尚歯会 永峰堂歯科医院,273-0122,鎌ケ谷市東初富4-17-18,歯・歯科口腔外科・矯正歯科・小児歯科,,,047-443-1182
船橋,1223275,医療法人社団赤坂会 市川歯科診療所,272-0034,市川市市川1-4-10 ダイエー市川店11F,歯科,,,047-323-5531
船橋,1223283,平安堂整形外科,274-0825,船橋市前原西2-11-11,整,,,047-479-2013
船橋,1223291,医療法人社団順徳会 下総中山整形外科クリニック,273-0035,船橋市本中山２－１０－１ ミレニティ４F,整・外・リハ・リウ,,,047-320-2311
船橋,1223305,医療法人社団真珠会 パール歯科医院,273-0005,船橋市本町4-41-19 セントラルビル３Ｆ,歯・矯正歯科・歯口・小歯,,,047-424-1100
船橋,1223313,ほんま歯科クリニック,270-1422,白井市復610-2 白井Ｆビル２階,歯・矯正歯科・歯科口腔科・小歯,,,047-498-1182
船橋,1223330,医療法人社団健秀会 あおば歯科クリニック,272-0111,市川市妙典4-3-27 ウェルセット201,歯,,,047-399-0118
